500
1690.0 1220.8 1059.2  308.2 
 365.6  690.7 1859.9 1307.5 
1191.9 1900.6  164.2  702.0 
1551.5  264.9   41.6  467.1 
 796.9  201.8 1015.0 1053.6 
1373.7 1865.7 1356.0   40.0 
1632.4  423.1 1552.0 1904.5 
 703.7 1442.2  943.8 1353.4 
 375.1 1749.5 1753.6 1512.9 
 927.7  478.0  836.8  334.0 
1583.6 1057.8  691.9 1700.4 
 834.7 1029.7 1988.8  594.3 
 248.1 1178.4 1375.2    6.8 
 198.3  346.6 1103.3  502.1 
 694.9 1103.6 1388.8 1029.7 
1442.2  265.7  946.3 1953.0 
 386.4  121.0 1209.3 1712.1 
1225.4 1478.6 1968.2  103.5 
 130.1  659.2  986.1 1037.6 
1778.4 1976.3  269.3 1679.8 
1743.4  754.9  576.6  102.7 
1391.8  506.8  207.5  639.4 
 316.2  476.4  664.8 1857.7 
 581.9 1715.5 1278.9 1944.9 
 871.9 1387.4  907.7  943.9 
1149.0 1791.1  293.0  997.9 
 446.5  191.2  227.3  999.0 
1596.1 1900.5 1321.3 1884.6 
 392.9 1060.3  600.5 1566.7 
 189.6 1472.9 1412.9    2.3 
  57.0 1844.8 1000.1 1314.1 
 320.3  481.9 1653.9 1863.1 
1886.4 1340.6  500.7  649.0 
1763.6 1271.1  787.7  912.0 
1499.0  109.6  986.8 1024.5 
1938.9  188.1  318.7 1051.5 
 274.1 1960.6  386.6  228.8 
1332.0 1309.0 1791.1 1229.4 
 624.8 1133.6  905.6  779.4 
 873.5  882.0  761.8  925.2 
1264.9 1470.7 1342.0  177.9 
 253.3 1761.2 1882.0 1663.4 
1510.5  418.4  243.6 1225.4 
 903.7   70.4 1454.9 1781.5 
1933.4  569.9 1399.6 1861.9 
1699.9 1609.5 1855.5  601.6 
1533.2  643.0  960.1 1062.7 
1301.3 1103.5  278.3 1878.6 
1001.9  277.6  338.3  211.4 
 497.2 1296.9  421.9  941.8 
1624.5  849.6  972.9   64.8 
 924.2 1105.7 1922.6 1298.6 
1895.3 1611.2   16.0 1935.0 
1082.9  568.8  620.4  636.1 
1020.2  904.1   59.0   38.8 
 714.3 1174.3 1066.3 1134.5 
 140.5 1933.0 1122.0   95.3 
 279.9 1290.1 1076.0  797.0 
 326.4 1645.1 1304.1 1201.8 
1545.3 1887.7  588.5 1104.2 
1179.6 1630.3 1731.2 1779.7 
  80.2 1527.8 1606.4 1718.9 
1222.8 1636.9 1732.3 1950.4 
 865.0 1659.4  573.3 1192.0 
1168.1 1294.3 1542.8   89.0 
 133.0 1688.1 1188.6 1665.7 
1622.7 1939.2  249.6  500.6 
  79.3 1980.2  363.8 1420.0 
1826.7   59.9  186.8  171.5 
 134.1 1996.4  790.6 1776.2 
1610.6  808.4 1533.6 1373.2 
1120.3   84.0  424.6  350.3 
 920.2  270.9  480.5 1529.3 
 810.7 1110.1   77.8  938.4 
1978.0  743.9 1003.2  202.8 
1146.3   79.0 1269.3 1420.3 
 429.9  136.4   18.5 1323.9 
 697.1  152.8 1501.8  985.5 
1676.5  793.9  499.0  845.8 
 818.0   82.9 1211.3  711.2 
 992.6  540.0  978.1 1906.2 
 397.7  959.3 1778.2 1064.0 
1010.2 1534.8  809.8 1264.5 
  95.9 1399.3 1196.4  253.5 
1676.0  667.6  524.1  298.4 
 530.7 1819.6 1262.0  525.5 
1885.8  638.1 1676.4 1163.6 
   5.2  277.3 1473.6 1469.0 
 659.9 1616.7  694.6 1854.8 
  49.9  512.5  229.6  194.7 
 942.9 1438.9  405.0  856.5 
1312.6 1290.6 1363.2 1852.1 
 894.2 1652.3 1151.6  826.9 
 138.1  916.0 1572.0  364.4 
1882.6 1419.6  725.4 1336.2 
1560.5 1877.3 1879.7  491.3 
1304.0 1273.0  678.5 1060.1 
1368.3 1985.6 1911.2  369.0 
1816.2   24.2   24.2   29.7 
 404.3   78.0 1466.1  532.6 
 612.0  751.0 1808.0  548.9 
 328.6  387.1 1643.3 1088.6 
 954.1 1715.4 1587.1 1209.9 
1697.9   11.6 1599.9 1187.3 
1348.3 1310.5 1462.1   75.9 
 404.7  575.9  920.3  234.5 
1454.6  690.4  983.5  543.9 
1272.6  129.3 1526.1  383.6 
 118.8 1608.7  988.5  662.9 
1916.2  609.2 1074.7  768.9 
1753.2  167.9  224.6 1753.0 
1854.5 1783.0 1876.1 1666.2 
 701.0 1683.0 1475.1 1058.5 
1301.9  481.3 1497.2 1309.0 
1193.5 1661.6 1829.8 1860.7 
1066.7  149.9 1431.2 1443.4 
1038.7 1028.9  725.5  991.5 
1549.5  272.1  474.5 1867.5 
 278.3  153.2 1433.1    6.4 
 960.3   51.2 1786.2 1184.1 
1705.9 1972.2  779.2  413.6 
 564.8 1895.2  994.6  781.7 
 363.1 1580.0   61.8 1300.4 
  20.1 1703.4 1173.7 1666.7 
1909.3 1999.7 1358.1 1460.8 
 675.6  737.7 1028.1 1182.2 
1111.0 1550.5 1721.6 1697.2 
1091.1 1942.2 1204.4  880.2 
1600.8 1213.3 1123.0  357.8 
 965.9 1978.6  292.9 1852.3 
 529.9  702.0  420.5  363.4 
1169.5  958.5  783.0 1680.4 
 769.5 1570.3 1122.4  993.6 
 636.0  875.6   10.4 1831.2 
 912.1  614.4 1263.3  517.2 
1504.6 1956.5 1802.0 1483.9 
1074.0 1316.9  393.9   82.7 
 809.3  660.5  610.2  496.7 
 751.3  215.3  957.1  663.7 
 953.3 1328.1  754.8  580.6 
1561.4  817.1  896.1 1374.3 
1244.2  276.2 1175.0  946.7 
1917.9 1064.8   58.3  566.0 
 170.4 1219.5  788.2 1383.3 
 928.5 1700.6  468.0 1305.9 
  59.9  451.7 1059.6   36.1 
 435.3 1335.8 1715.7 1347.4 
1367.0 1004.1 1700.4  241.0 
1755.6 1184.1 1406.7 1530.3 
1503.5 1384.6 1236.8  572.1 
 322.9  451.5 1011.2 1634.1 
 822.0  228.9  263.1 1012.9 
1298.3 1435.7  453.7  130.4 
1898.1 1037.6  523.4   13.0 
 391.5  332.5 1036.0  744.9 
1713.4  776.1  751.8  564.8 
 373.7  508.7   98.8 1512.5 
1862.0  531.0  547.5  113.3 
1056.1 1572.1  208.0 1099.7 
1477.0 1644.3  464.6 1110.2 
 875.6 1954.0  586.4  566.1 
1223.4  788.3 1974.4  325.2 
1649.0  918.0 1017.6  452.2 
 402.9  297.2  984.1 1651.3 
 544.3 1916.2  511.2 1104.0 
 987.5 1737.6 1196.9 1069.3 
 867.8 1039.1  645.9  484.7 
 226.9 1179.9  752.5 1682.3 
1875.1 1938.7  696.4  372.3 
1367.1 1919.6 1311.5 1287.6 
1489.5  402.2  806.0 1975.4 
 506.8 1028.0  821.2  546.7 
 206.0  550.8 1919.9 1380.8 
 853.8 1699.6 1194.2  984.0 
 781.2 1424.5 1889.3  820.9 
 919.9 1796.2  532.0 1253.3 
 447.3  599.7 1615.7   30.1 
1015.8 1034.9 1635.8  160.6 
 243.0  589.6  990.8  205.9 
 121.0  704.2  603.2 1323.0 
 230.4 1385.4  102.6 1560.5 
 774.6 1037.1 1978.4  479.1 
 305.7 1078.0 1587.2 1993.7 
  78.6  588.0 1545.1 1005.3 
 871.3 1432.1 1478.5 1815.7 
 143.9  792.0  932.2 1158.9 
1025.8  537.0 1371.8 1903.5 
1911.2 1665.8  571.7 1810.2 
1685.6 1470.3  492.1 1193.0 
1698.2 1958.4 1230.3 1719.5 
 625.2  291.1  347.2 1987.3 
  48.7  963.8 1329.3  782.3 
1809.8  617.0 1042.8  206.6 
1504.7 1682.2 1574.4   83.5 
 586.9 1540.6 1055.0  407.1 
1772.7   48.2   37.4 1092.5 
1317.6  706.3 1274.5  167.7 
1423.0  538.2 1761.1  877.4 
 848.3  997.1 1480.9 1269.5 
 739.0  632.0 1205.1 1829.3 
1858.1 1465.3 1051.5 1988.4 
 624.7 1404.9 1060.0  566.5 
 900.0 1673.7 1775.8 1581.6 
 126.7  587.8  374.2 1542.9 
1731.9  105.9  617.7  683.0 
 992.7 1169.3  514.6  433.9 
 858.6 1618.2  446.3 1201.5 
1710.5 1547.5 1242.3 1308.8 
 408.4 1645.9 1117.5 1086.1 
 649.1 1922.2 1734.6 1019.2 
1466.2  401.1  674.5 1982.1 
1480.9 1772.4  481.5 1347.2 
 713.4  885.5  523.0  753.7 
1728.4 1237.3  110.7  131.5 
1207.9  371.2 1546.9 1771.1 
1480.0 1768.5 1080.3 1034.5 
1796.4 1531.4 1093.8 1838.6 
 539.7   71.4 1190.6  955.1 
 118.0  174.5  888.7  930.8 
 405.8 1071.5  972.8  434.0 
 711.9 1375.2 1420.3  459.0 
1912.0 1745.9 1448.2 1149.6 
 919.5  598.6  687.4  734.2 
 412.3  423.4 1796.4   71.2 
1770.2  323.6  553.2 1842.2 
1241.2 1933.2 1264.9  424.0 
1994.1  452.9 1601.9 1832.8 
1462.2  703.6  196.3  246.0 
 800.0    2.1 1158.7  765.4 
 729.5 1131.5  141.8  215.9 
1973.3  796.9 1804.0  538.5 
1170.0 1415.7 1608.1  714.5 
 701.2   66.0  768.6 1395.2 
1690.5 1359.3 1435.5 1299.9 
 937.9 1156.3  646.8 1791.3 
1492.9  913.7  191.2 1638.4 
1350.6 1899.4  738.9 1338.3 
 619.4 1196.2 1522.5  687.4 
 629.2  502.6 1176.1  996.5 
1239.7   98.5 1153.4 1142.9 
 796.8 1916.1 1533.9   86.5 
1886.7 1917.6 1618.1  146.8 
  97.5  294.2 1616.3 1809.4 
1715.5 1822.7  764.3 1197.9 
1955.8 1756.3 1841.9 1744.4 
 598.4 1299.4  146.5 1528.2 
1086.4  323.8  269.6  315.2 
  17.6 1660.9  128.8 1677.9 
 932.9 1121.0 1770.6 1432.3 
 570.0  643.4  340.8  712.9 
 596.3  965.1 1607.9  354.8 
 153.6 1779.6 1685.2  647.3 
1426.6 1396.3 1733.9 1058.0 
1607.9 1828.3 1925.3 1051.7 
 963.0  466.1  699.1 1794.0 
 738.5    6.4 1186.0 1256.8 
1102.2 1100.6  775.6  236.6 
1512.3 1806.5 1322.0 1041.2 
 388.5  924.2  927.2  370.1 
1873.1 1773.1   38.1 1248.3 
1138.1 1052.9 1592.6  111.1 
1108.3  891.7 1382.9  745.5 
1557.4  900.5 1545.0 1985.5 
  31.8 1862.1 1914.4  970.2 
1047.4 1899.0  614.6 1419.8 
  41.8  750.9 1255.4 1143.2 
 655.0  114.9 1868.7 1465.0 
 187.8  144.3  210.5 1478.9 
1668.0  929.6  546.5  792.1 
 361.3  150.4 1266.7 1317.7 
1944.8 1585.0  765.1 1807.6 
 696.3 1690.9  216.9 1865.5 
 291.4 1405.0  465.7  907.7 
1449.9  249.9 1860.1  931.9 
1906.2 1816.7 1850.6 1604.2 
1926.2  288.7  290.2  712.5 
 196.0 1685.6  161.3  619.1 
 603.6  569.7  507.3 1885.5 
1954.8  969.5  218.8  855.4 
1759.0 1975.4 1663.8 1955.7 
 314.0  380.6 1842.0   21.9 
1910.4 1508.8 1557.7 1720.2 
 144.1  970.6  420.6  273.8 
 732.3 1444.2 1386.1  438.3 
1563.0 1500.7 1704.1 1699.7 
1903.2 1439.1 1755.0  261.4 
  40.4  498.3  362.8 1360.7 
 121.6  433.8 1130.8   26.1 
1753.7  646.6  685.6  668.6 
  65.0 1324.8 1998.4 1427.4 
 626.6 1381.6 1980.8  720.3 
 418.7 1449.6 1820.2 1227.9 
1751.7 1242.1 1781.4  218.2 
1577.0  339.9  918.1 1704.9 
 916.5  878.6 1793.6 1273.1 
1376.7 1994.9  544.3 1495.5 
 823.4 1837.6 1827.3  492.0 
1018.3   72.9 1580.0 1536.2 
1422.6  369.8   90.0 1571.1 
  45.8 1217.5 1210.3 1608.1 
 671.3  943.5  758.1 1675.1 
 661.6 1992.3 1339.5   65.6 
 241.6  158.8 1835.3  305.4 
  86.4  925.8 1414.7  709.0 
1985.5  231.4  831.9  607.5 
 651.9  944.5  264.8 1827.0 
 735.6 1498.8 1650.2  611.7 
1939.8  698.0 1952.9 1375.1 
1249.3   58.8 1585.4  849.2 
 765.5 1925.6 1591.3 1062.1 
1961.4  736.5 1177.6   57.2 
 416.0  507.0 1608.0 1116.0 
 532.3  162.5  614.7  472.3 
 288.6  622.5  543.1 1912.4 
 803.5 1402.6  987.5  320.1 
 134.3 1361.3 1216.2   11.2 
 157.3 1519.8 1103.7 1749.2 
 148.1 1587.6 1410.7  569.5 
1475.2  947.1 1276.3 1164.3 
   5.4 1908.9 1841.6 1586.7 
 898.5  620.5  530.7 1680.0 
 606.5  184.4 1103.8 1985.2 
1417.9 1441.5 1009.7  246.6 
1772.6 1172.1 1543.3 1141.9 
 952.2  834.5 1008.0  893.9 
1425.1 1630.8 1549.0  160.7 
  24.6  911.0   30.3  489.7 
 885.8 1479.4  632.8  909.7 
  70.6 1542.1  433.3 1460.4 
1847.4 1648.6  161.5  743.7 
1669.2  778.4 1310.0  161.4 
1584.9 1932.5  432.3  421.8 
1005.8  426.8  265.0  222.1 
1605.6  398.8  966.2 1120.9 
1899.3  237.3  368.9 1084.1 
 267.2 1037.2  936.3 1992.2 
1108.8 1160.8 1880.8 1739.1 
1353.9  582.6  898.8  914.7 
1570.9  847.2  226.5 1588.2 
1651.0 1791.3  878.7 1601.5 
1157.0 1555.3 1283.8  745.7 
 466.4  527.0  521.6  997.2 
 768.1 1658.6 1107.3  904.4 
1668.8  824.0    5.8 1561.1 
 890.9  553.7 1224.1  224.5 
1496.6 1392.7  984.5  408.4 
 824.5  359.0 1856.8  617.1 
1381.6 1393.5 1210.4  218.7 
 188.9 1433.7 1477.6 1263.1 
 342.8  727.9  693.1 1325.7 
  38.1  453.8 1944.2  243.7 
 120.7  585.7 1250.5  465.0 
 927.9 1546.5  139.0  750.1 
 157.2 1530.8 1135.0 1282.4 
1624.1  817.0 1508.9 1503.3 
 767.9 1024.4   53.1  899.6 
 788.7  493.1  196.2  732.2 
1412.8 1954.3  944.6  869.0 
 551.5 1341.8  837.7  478.0 
1328.4  850.4 1294.2  244.7 
1739.3 1751.2 1042.5 1284.9 
 964.2 1334.5 1554.3 1142.0 
 872.3  285.9 1526.2 1244.1 
1722.7  941.2  872.6 1215.6 
 653.5  982.6   63.6  329.1 
 432.0 1119.9  101.4 1487.5 
 857.4 1390.4 1695.8  234.6 
1404.4  231.0  796.2 1148.9 
 494.9 1602.7  839.9 1183.9 
 623.1  622.6 1686.4 1715.1 
1988.0 1822.3  871.6  122.7 
 832.9 1831.1 1353.9 1978.8 
1450.3 1735.1 1116.4 1435.7 
1287.5 1271.3 1717.8  263.4 
 392.2 1981.0 1492.6   30.4 
 567.0 1755.2  696.9  568.1 
  51.2 1408.7 1467.7 1370.3 
1018.4 1444.8 1870.3 1325.6 
1289.5 1555.1  411.6  751.0 
 596.6  806.4 1669.0 1366.4 
1262.3  906.5 1367.2  363.8 
1976.0 1649.5 1940.3  570.5 
1021.0  987.0 1878.2 1744.9 
1114.9 1151.7 1623.0  486.0 
1433.1  979.0  246.9  598.9 
1458.8  510.7 1924.2 1750.8 
  69.3 1446.2 1649.2 1613.5 
1678.7 1404.1  519.6  442.0 
1506.7 1213.1 1442.3  658.6 
 564.0 1169.2 1121.2 1857.5 
123
1742.2  349.3 1679.8 1086.2 
1017.7 1803.2 1686.7 1040.0 
1531.1 1293.7  855.9 1670.5 
 154.4 1270.3 1379.7  370.3 
1204.2  680.4  138.0  579.8 
 300.3  525.1 1589.3 1673.4 
1259.6 1239.6    4.0 1268.0 
1922.5  727.6  916.4 1079.7 
1072.5 1478.4  689.4   11.6 
1142.6 1756.5 1617.3 1530.6 
1301.7  650.5  913.1  306.5 
1047.0 1120.6 1508.9  583.2 
1502.3  938.9 1022.5  598.7 
 318.8 1448.9 1098.9  679.3 
1113.9  784.2  118.2 1238.6 
1654.7   32.3  868.7 1971.6 
  38.2  764.5   22.9 1971.4 
 631.5  390.6 1341.7 1504.4 
1871.8 1461.4 1579.0 1761.8 
1694.8 1906.7  600.6  315.6
 919.5  598.6  687.4  734.2 
 412.3  423.4 1796.4   71.2 
1770.2  323.6  553.2 1842.2 
1241.2 1933.2 1264.9  424.0 
1994.1  452.9 1601.9 1832.8 
1462.2  703.6  196.3  246.0 
 800.0    2.1 1158.7  765.4 
 729.5 1131.5  141.8  215.9 
1973.3  796.9 1804.0  538.5 
1170.0 1415.7 1608.1  714.5 
 701.2   66.0  768.6 1395.2 
1690.5 1359.3 1435.5 1299.9 
 937.9 1156.3  646.8 1791.3 
1492.9  913.7  191.2 1638.4 
1350.6 1899.4  738.9 1338.3 
 619.4 1196.2 1522.5  687.4 
 629.2  502.6 1176.1  996.5 
1239.7   98.5 1153.4 1142.9 
 796.8 1916.1 1533.9   86.5 
1886.7 1917.6 1618.1  146.8 
  97.5  294.2 1616.3 1809.4 
1715.5 1822.7  764.3 1197.9 
1955.8 1756.3 1841.9 1744.4 
 598.4 1299.4  146.5 1528.2 
1086.4  323.8  269.6  315.2 
  17.6 1660.9  128.8 1677.9 
 932.9 1121.0 1770.6 1432.3 
 570.0  643.4  340.8  712.9 
 596.3  965.1 1607.9  354.8 
 153.6 1779.6 1685.2  647.3 
1426.6 1396.3 1733.9 1058.0 
1607.9 1828.3 1925.3 1051.7 
 963.0  466.1  699.1 1794.0 
 738.5    6.4 1186.0 1256.8 
1102.2 1100.6  775.6  236.6 
1512.3 1806.5 1322.0 1041.2 
 388.5  924.2  927.2  370.1 
1873.1 1773.1   38.1 1248.3 
1138.1 1052.9 1592.6  111.1 
1108.3  891.7 1382.9  745.5 
1557.4  900.5 1545.0 1985.5 
  31.8 1862.1 1914.4  970.2 
1047.4 1899.0  614.6 1419.8 
  41.8  750.9 1255.4 1143.2 
 655.0  114.9 1868.7 1465.0 
 187.8  144.3  210.5 1478.9 
1668.0  929.6  546.5  792.1 
 361.3  150.4 1266.7 1317.7 
1944.8 1585.0  765.1 1807.6 
 696.3 1690.9  216.9 1865.5 
 291.4 1405.0  465.7  907.7 
1449.9  249.9 1860.1  931.9 
1906.2 1816.7 1850.6 1604.2 
1926.2  288.7  290.2  712.5 
 196.0 1685.6  161.3  619.1 
 603.6  569.7  507.3 1885.5 
1954.8  969.5  218.8  855.4 
1759.0 1975.4 1663.8 1955.7 
 314.0  380.6 1842.0   21.9 
1910.4 1508.8 1557.7 1720.2 
 144.1  970.6  420.6  273.8 
 732.3 1444.2 1386.1  438.3 
1563.0 1500.7 1704.1 1699.7 
1903.2 1439.1 1755.0  261.4 
  40.4  498.3  362.8 1360.7 
 121.6  433.8 1130.8   26.1 
1753.7  646.6  685.6  668.6 
  65.0 1324.8 1998.4 1427.4 
 626.6 1381.6 1980.8  720.3 
 418.7 1449.6 1820.2 1227.9 
1751.7 1242.1 1781.4  218.2 
1577.0  339.9  918.1 1704.9 
 916.5  878.6 1793.6 1273.1 
1376.7 1994.9  544.3 1495.5 
 823.4 1837.6 1827.3  492.0 
1018.3   72.9 1580.0 1536.2 
1422.6  369.8   90.0 1571.1 
  45.8 1217.5 1210.3 1608.1 
 671.3  943.5  758.1 1675.1 
 661.6 1992.3 1339.5   65.6 
 241.6  158.8 1835.3  305.4 
  86.4  925.8 1414.7  709.0 
1985.5  231.4  831.9  607.5 
 651.9  944.5  264.8 1827.0 
 735.6 1498.8 1650.2  611.7 
1939.8  698.0 1952.9 1375.1 
1249.3   58.8 1585.4  849.2 
 765.5 1925.6 1591.3 1062.1 
1961.4  736.5 1177.6   57.2 
 416.0  507.0 1608.0 1116.0 
 532.3  162.5  614.7  472.3 
 288.6  622.5  543.1 1912.4 
 803.5 1402.6  987.5  320.1 
 134.3 1361.3 1216.2   11.2 
 157.3 1519.8 1103.7 1749.2 
 148.1 1587.6 1410.7  569.5 
1475.2  947.1 1276.3 1164.3 
   5.4 1908.9 1841.6 1586.7 
 898.5  620.5  530.7 1680.0 
 606.5  184.4 1103.8 1985.2 
1417.9 1441.5 1009.7  246.6 
1772.6 1172.1 1543.3 1141.9 
 952.2  834.5 1008.0  893.9 
1425.1 1630.8 1549.0  160.7 
  24.6  911.0   30.3  489.7 
 885.8 1479.4  632.8  909.7 
  70.6 1542.1  433.3 1460.4 
1847.4 1648.6  161.5  743.7 
1669.2  778.4 1310.0  161.4 
1584.9 1932.5  432.3  421.8 
1005.8  426.8  265.0  222.1 
1605.6  398.8  966.2 1120.9 
1899.3  237.3  368.9 1084.1 
 267.2 1037.2  936.3 1992.2 
1108.8 1160.8 1880.8 1739.1 
1353.9  582.6  898.8  914.7 
1570.9  847.2  226.5 1588.2 
1651.0 1791.3  878.7 1601.5 
1157.0 1555.3 1283.8  745.7 
 466.4  527.0  521.6  997.2 
 768.1 1658.6 1107.3  904.4 
1668.8  824.0    5.8 1561.1 
 890.9  553.7 1224.1  224.5 
1496.6 1392.7  984.5  408.4 
 824.5  359.0 1856.8  617.1 
1381.6 1393.5 1210.4  218.7 
 188.9 1433.7 1477.6 1263.1 
 342.8  727.9  693.1 1325.7 
  38.1  453.8 1944.2  243.7 
 120.7  585.7 1250.5  465.0 
 927.9 1546.5  139.0  750.1 
 157.2 1530.8 1135.0 1282.4 
1624.1  817.0 1508.9 1503.3 
 767.9 1024.4   53.1  899.6 
 788.7  493.1  196.2  732.2 
1412.8 1954.3  944.6  869.0 
 551.5 1341.8  837.7  478.0 
1328.4  850.4 1294.2  244.7 
1739.3 1751.2 1042.5 1284.9 
 964.2 1334.5 1554.3 1142.0 
 872.3  285.9 1526.2 1244.1 
1722.7  941.2  872.6 1215.6 
 653.5  982.6   63.6  329.1 
 432.0 1119.9  101.4 1487.5 
 857.4 1390.4 1695.8  234.6 
1404.4  231.0  796.2 1148.9 
 494.9 1602.7  839.9 1183.9 
 623.1  622.6 1686.4 1715.1 
1988.0 1822.3  871.6  122.7 
 832.9 1831.1 1353.9 1978.8 
1450.3 1735.1 1116.4 1435.7 
1287.5 1271.3 1717.8  263.4 
 392.2 1981.0 1492.6   30.4 
 567.0 1755.2  696.9  568.1 
  51.2 1408.7 1467.7 1370.3 
1018.4 1444.8 1870.3 1325.6 
1289.5 1555.1  411.6  751.0 
 596.6  806.4 1669.0 1366.4 
1262.3  906.5 1367.2  363.8 
1976.0 1649.5 1940.3  570.5 
1021.0  987.0 1878.2 1744.9 
1114.9 1151.7 1623.0  486.0 
1433.1  979.0  246.9  598.9 
1458.8  510.7 1924.2 1750.8 
  69.3 1446.2 1649.2 1613.5 
1678.7 1404.1  519.6  442.0 
1506.7 1213.1 1442.3  658.6 
 564.0 1169.2 1121.2 1857.5 
